in_zone,out_zone
0.0,0.0083
0.0,0.2562
0.2481,0.0
0.0,0.0961
0.2806,0.0501
0.0367,0.0
0.0,0.0186
0.0483,0.3198
0.0,0.0
0.0,0.0
0.0,0.0488
0.099,0.0
0.6223,0.0
0.1888,0.0
0.0,0.0
0.0,0.0126
0.0,0.0
0.0,0.1694
0.0572,0.0
0.1358,0.2105
0.0628,0.0
0.0,0.0537
0.0,0.1867
0.0,0.0
0.0,0.0
0.0,0.2771
0.0226,0.3812
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0685
0.0,0.0042
0.0,0.0
0.0,0.0
0.0,0.0
0.0122,0.0034
0.3249,0.3336
0.0,0.0413
0.51,0.0
0.0273,0.2252
0.0,0.0
0.0522,0.1144
0.0,0.0
0.0,0.0
0.0,0.4556
0.2291,0.0
0.0,0.6166
0.0,0.0
0.0,0.0075
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.4196
0.0,0.3081
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0103
0.0,0.0833
0.0185,0.0
0.0,0.057
0.1134,0.0
0.1832,0.0
0.1009,0.076
0.1116,0.0
0.0,0.4362
0.0099,0.0
0.0,0.2305
0.0,0.0
0.0,0.047
0.0,0.0
0.0562,0.0085
0.0,0.0
0.0,0.107
0.0,0.0459
0.0,0.0094
0.0,0.0851
0.0872,0.0
0.0,0.0
0.0728,0.0046
0.0,0.1249
0.0,0.0
0.0,0.0
0.1088,0.155
0.0,0.0
0.0,0.0
0.0,0.3162
0.1044,0.1396
0.0,0.0149
0.2625,0.0067
0.0,0.0
0.0,0.0541
0.0,0.0102
0.071,0.1273
0.0,0.0
0.0,0.6907
0.0,0.0711
0.0,0.3695
0.0,0.0278
0.0,0.59
0.0009,0.0
0.0,0.0
0.0,0.0525
0.0,0.2946
0.076,0.0771
0.1913,0.2323
0.0,0.0465
0.504,0.2982
0.0,0.0
0.5142,0.0
0.0,0.0
0.0224,0.0
0.0,0.0
0.0,0.0791
0.0,0.0
0.0,0.3297
0.0,0.0
0.5348,0.0
0.0,0.104
0.0,0.0
0.0,0.0
0.0,0.0034
0.225,0.2138
0.0,0.0
0.0,0.2313
0.0,0.0
0.0,0.0
0.0,0.0446
0.278,0.183
0.3892,0.0294
0.4577,0.6224
0.0,0.0
0.0,0.1456
0.0,0.0
0.0,0.0247
0.0,0.0
0.0555,0.225
0.0,0.0
0.0,0.0889
0.0,0.0
0.048,0.4773
0.6695,0.0693
0.4286,0.0
0.0,0.0079
0.0,0.2386
0.0,0.0
0.0102,0.0
0.6064,0.182
0.0,0.2041
0.4616,0.0
0.3921,0.0
0.0274,0.0
0.0,0.2141
0.3741,0.0
0.0,0.0865
0.0,0.2064
0.0,0.0
0.0,0.158
0.0,0.187
0.0,0.2947
0.0,0.2877
0.0,0.0273
0.3305,0.5207
0.2696,0.0256
0.2186,0.0
0.0765,0.0
0.0,0.0462
0.4667,0.3962
0.0,0.4012
0.0,0.0
0.0,0.1035
0.0,0.0202
0.0,0.0
0.0,0.0
0.3489,0.0
0.0,0.4861
0.2153,0.2558
0.1387,0.0082
0.0,0.0614
0.3218,0.0
0.4591,0.0991
0.1113,0.7881
0.0,0.0
0.266,0.3091
0.7424,0.0465
0.1779,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.8515
0.0,0.0
0.0,0.4978
0.0,0.1284
0.4252,0.0
0.109,0.0
0.0,0.0839
0.0,0.2026
0.0,0.0
0.0,0.5873
0.5048,0.0
0.0,0.0
0.0,0.2422
0.4872,0.0
0.0,0.0968
0.0,0.0
0.0,0.0
0.1323,0.0
0.284,0.0
0.0158,0.8285
0.2957,0.0
0.5842,0.0
0.4398,0.0
0.0,0.0006
0.2958,0.0
0.1568,0.0
0.0456,0.0
0.0,0.0
0.025,0.0
0.0,0.0828
0.0,0.0
0.0,0.0303
0.067,0.0
0.6165,0.0
0.2905,0.0649
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3315
0.0261,0.0
0.0,0.0
0.0,0.1376
0.0,0.0
0.7027,0.032
0.5575,0.0
0.0,0.0
0.0332,0.0027
0.3611,0.2502
0.188,0.061
0.0,0.1173
0.0,0.0
0.0,0.0
0.1121,0.0
0.1863,0.1422
0.0,0.0
0.0,0.0301
0.1879,0.3194
0.7403,0.0
0.0,0.0
0.1556,0.1409
0.0,0.0
0.0471,0.0
0.7907,0.0659
0.7152,0.2878
0.0052,0.0073
0.0547,0.045
0.0,0.0293
